,pull request number,pull request merged,commit date,success,not run,breaks build,breaks test-suite,breaks doc,broken plugins nb,broken libraries nb
d708030,9496,True,2019-02-06T21:21:51Z,True,,,,,,
f828ca3,9492,True,2019-02-08T10:02:16Z,False,False,False,False,False,0,1
d23f413,9492,True,2019-02-06T17:37:27Z,False,False,True,False,False,0,0
a3d7a20,9492,True,2019-02-06T17:52:44Z,True,,,,,,
78b94fa,9489,True,2019-03-25T14:12:37Z,True,,,,,,
d4b1096,9489,True,2019-02-06T11:54:03Z,False,False,False,True,False,2,5
9162e3d,9489,True,2019-02-06T13:55:22Z,False,False,False,True,False,2,5
8f0546d,9489,True,2019-02-07T15:26:13Z,False,False,False,False,False,0,2
0e2d8df,9489,True,2019-02-07T18:58:24Z,False,False,False,True,False,1,5
8c1166d,9489,True,2019-02-08T17:09:24Z,False,False,False,False,False,0,0
7956a8d,9489,True,2019-02-11T09:31:31Z,True,,,,,,
b7b938a,9487,True,2019-02-06T08:31:42Z,False,False,False,True,False,0,0
d23434f,9481,True,2019-02-05T16:22:35Z,True,,,,,,
c32d1d7,9480,False,2019-02-05T16:04:31Z,True,,,,,,
2bdd0f9,9479,True,2019-02-05T15:16:07Z,True,,,,,,
1e4d643,9478,True,2019-02-05T15:04:39Z,True,,,,,,
f29aa67,9477,True,2019-02-06T10:17:49Z,False,True,False,False,False,0,0
d931a57,9477,True,2019-02-05T14:34:49Z,True,False,False,False,False,0,0
3e88bcc,9477,True,2019-02-05T14:37:40Z,True,False,False,False,False,0,0
c57eee4,9477,True,2019-02-05T16:12:30Z,True,False,False,False,False,0,0
4308dd8,9477,True,2019-02-05T16:15:25Z,False,False,False,False,False,0,1
7b72413,9476,True,2019-02-28T17:58:06Z,True,,,,,,
c3dc0e2,9476,True,2019-02-05T13:28:05Z,False,False,False,False,False,2,0
1e91dc5,9475,True,2019-02-06T22:59:45Z,True,,,,,,
13bf711,9475,True,2019-02-05T13:10:32Z,False,True,False,False,False,0,0
9d0dd37,9475,True,2019-02-06T14:10:40Z,False,False,False,False,False,0,1
3d04d57,9472,True,2019-02-05T08:35:12Z,True,,,,,,
402458b,9470,True,2019-02-04T18:18:27Z,False,False,False,False,False,0,1
b398f3f,9469,False,2019-03-02T03:37:35Z,True,,,,,,
b179e88,9469,False,2019-02-04T17:26:39Z,False,False,False,False,False,1,0
058799d,9469,False,2019-02-04T19:05:08Z,True,,,,,,
2562320,9469,False,2019-02-11T12:41:22Z,True,,,,,,
3e3f92d,9469,False,2019-02-23T13:09:24Z,False,False,True,True,True,0,0
5cf7224,9468,True,2019-02-04T17:00:42Z,False,False,False,False,False,1,0
4869260,9465,True,2019-02-05T15:54:50Z,True,,,,,,
67b1269,9465,True,2019-02-04T15:14:42Z,False,False,False,False,False,1,2
9b39f65,9461,True,2019-02-01T18:15:16Z,True,,,,,,
af70dff,9460,False,2019-02-01T13:58:28Z,False,False,False,True,False,0,0
65ac4f9,9457,True,2019-02-01T07:32:47Z,False,False,False,True,False,0,0
6031ab6,9457,True,2019-02-19T02:29:16Z,False,False,False,False,False,1,0
162101e,9456,True,2019-02-01T02:00:19Z,True,,,,,,
34f8872,9454,True,2019-01-31T19:08:30Z,True,,,,,,
54f0149,9452,True,2019-01-31T17:06:13Z,False,False,False,True,False,0,0
50bf610,9452,True,2019-01-31T17:13:49Z,True,,,,,,
737ae48,9450,True,2019-02-13T13:12:03Z,False,False,False,False,False,1,0
f5f96ab,9450,True,2019-02-13T12:53:34Z,False,False,True,False,False,0,0
3c7558d,9450,True,2019-02-13T12:55:57Z,False,False,True,False,False,0,0
b9781f9,9450,True,2019-02-13T13:07:05Z,False,True,False,False,False,0,0
b6b0c17,9449,True,2019-01-31T10:34:22Z,True,,,,,,
8ac1a21,9448,True,2019-01-31T10:15:22Z,False,False,False,True,False,0,0
90bf075,9444,False,2019-01-30T17:24:06Z,False,False,False,True,False,2,2
1bb1763,9444,False,2019-01-30T20:11:32Z,False,False,False,False,False,3,3
7abde30,9443,False,2019-02-05T13:07:26Z,False,False,False,False,False,1,0
ef82b5e,9443,False,2019-01-31T12:48:41Z,False,False,False,False,False,1,0
92e1a21,9443,False,2019-01-31T14:47:36Z,False,False,False,True,False,1,0
e66d813,9443,False,2019-02-05T12:32:00Z,False,False,False,True,False,1,0
afdea7f,9442,True,2019-01-30T16:19:50Z,True,,,,,,
045968c,9440,True,2019-01-30T14:00:24Z,False,False,False,True,False,0,0
a9f0fd8,9439,True,2019-02-17T14:44:30Z,True,,,,,,
48bb05e,9439,True,2019-01-30T13:39:28Z,False,True,False,False,False,0,0
7e22bb4,9439,True,2019-01-30T13:52:14Z,False,False,False,True,False,5,0
5d7d0e8,9439,True,2019-02-02T16:57:41Z,False,False,False,True,False,5,0
ae6b914,9439,True,2019-02-05T13:05:54Z,False,False,False,True,False,0,0
6d0a69f,9439,True,2019-02-05T14:53:53Z,True,False,False,False,False,0,0
14b5edb,9439,True,2019-02-05T14:57:24Z,False,False,False,False,False,5,0
586efa4,9439,True,2019-02-11T12:16:08Z,False,True,False,False,False,0,0
b4279df,9439,True,2019-02-11T12:23:13Z,False,False,False,False,False,2,0
2d34432,9439,True,2019-02-11T15:24:43Z,True,,,,,,
1afeaa0,9439,True,2019-02-14T13:51:41Z,False,False,False,False,False,1,0
f7148d5,9438,True,2019-01-30T12:01:55Z,True,,,,,,
af154f4,9438,True,2019-01-30T11:59:00Z,False,True,False,False,False,0,0
6ec771e,9437,True,2019-01-30T11:17:05Z,True,,,,,,
de9a589,9435,True,2019-01-29T14:35:05Z,True,,,,,,
bcadc85,9434,False,2019-01-29T14:44:33Z,False,False,False,True,False,1,3
67d0d03,9426,True,2019-01-29T00:06:42Z,True,,,,,,
966efd3,9426,True,2019-01-29T14:42:59Z,True,,,,,,
e384767,9426,True,2019-01-28T23:43:33Z,False,False,False,False,False,1,0
b7df34e,9425,True,2019-03-14T11:07:42Z,False,False,False,False,False,0,1
69b2639,9425,True,2019-02-14T18:25:27Z,False,False,False,False,False,1,0
c369d57,9424,True,2019-01-28T20:26:29Z,True,,,,,,
da420fd,9421,True,2019-01-28T14:28:33Z,True,,,,,,
eaabdd4,9421,True,2019-01-28T12:32:24Z,False,False,False,False,False,2,0
9f20e5a,9420,True,2019-01-28T13:31:33Z,False,False,False,False,False,1,0
2c0ec9f,9420,True,2019-01-28T12:34:17Z,False,False,False,False,False,3,0
4152f39,9417,True,2019-01-29T17:38:38Z,False,False,True,False,False,1,0
aa24b00,9417,True,2019-01-26T23:16:01Z,True,,,,,,
ade9ef8,9415,True,2019-01-26T23:05:51Z,True,,,,,,
d0be7e4,9415,True,2019-01-26T17:05:09Z,False,False,False,False,False,1,0
40ed1b7,9410,True,2019-02-05T08:36:51Z,True,,,,,,
6c5edfb,9410,True,2019-01-25T16:47:40Z,False,False,False,True,False,1,4
e00ae76,9410,True,2019-01-30T23:26:45Z,False,False,False,False,False,0,0
e683ea6,9410,True,2019-01-30T23:40:29Z,False,False,False,True,False,4,6
b7fcfc5,9410,True,2019-01-31T21:21:20Z,False,False,False,False,False,0,0
50bd114,9410,True,2019-01-31T21:31:18Z,False,False,False,False,False,3,5
f2d231f,9410,True,2019-02-01T14:04:53Z,False,False,False,False,False,2,2
8dbca2f,9410,True,2019-02-01T22:30:13Z,False,False,True,False,False,0,0
ad693c3,9410,True,2019-02-01T22:55:17Z,False,False,False,False,False,1,1
f628bb9,9410,True,2019-02-03T23:22:20Z,False,False,False,False,False,0,1
a2b27e8,9410,True,2019-02-05T08:32:55Z,False,True,False,False,False,0,0
0a0d551,9409,True,2019-01-25T21:46:09Z,True,,,,,,
beb8024,9409,True,2019-01-25T15:43:12Z,False,False,True,False,False,0,0
77237dc,9408,False,2019-01-25T17:11:26Z,False,False,False,False,False,3,0
27fd15c,9408,False,2019-01-25T15:34:00Z,False,False,False,True,False,3,3
4bedc01,9406,False,2019-07-26T07:32:57Z,True,,,,,,
5dda952,9406,False,2019-01-25T13:01:21Z,True,,,,,,
03d2931,9402,True,2019-01-24T16:55:05Z,False,True,False,False,True,0,0
14b6a07,9400,False,2019-01-24T15:58:26Z,True,,,,,,
aa66c22,9399,True,2019-01-27T18:14:51Z,True,,,,,,
fc75111,9399,True,2019-01-24T15:40:17Z,False,True,False,False,False,0,0
7d3caf0,9399,True,2019-01-24T16:18:36Z,True,,,,,,
2d49fcf,9398,False,2019-08-14T11:24:29Z,False,True,False,False,False,0,1
9613f8f,9398,False,2019-01-24T15:17:35Z,False,False,True,False,False,0,0
da8ac26,9398,False,2019-01-24T15:48:36Z,False,False,True,False,False,0,0
a427750,9398,False,2019-01-25T14:31:17Z,True,,,,,,
f2b3b54,9398,False,2019-03-15T14:17:53Z,False,False,False,False,False,3,1
786017e,9398,False,2019-03-18T12:01:33Z,True,,,,,,
b0fde94,9397,True,2019-01-24T14:50:20Z,True,,,,,,
ad227e6,9396,True,2019-01-24T12:18:28Z,True,,,,,,
e8f2981,9395,True,2019-01-24T11:49:40Z,True,,,,,,
dec2994,9394,True,2019-01-24T14:53:08Z,False,False,False,False,True,2,0
3ea0201,9394,True,2019-01-24T09:58:33Z,True,,,,,,
81d7099,9394,True,2019-01-24T13:25:40Z,False,True,False,False,False,0,0
3e0a38a,9394,True,2019-01-24T14:52:38Z,True,False,False,False,False,0,0
12f961a,9392,True,2019-01-24T06:45:14Z,True,,,,,,
6998b8b,9392,True,2019-01-24T07:58:54Z,True,,,,,,
8d6d5e3,9391,True,2019-01-23T23:19:28Z,True,,,,,,
694d4c9,9389,True,2019-02-28T13:49:11Z,True,,,,,,
4e697b4,9389,True,2019-01-23T22:20:22Z,False,False,False,True,False,1,0
d271428,9389,True,2019-01-24T01:05:26Z,False,True,False,False,False,0,0
5dae8db,9389,True,2019-01-24T01:08:17Z,True,,,,,,
edf629a,9389,True,2019-01-24T02:52:08Z,False,False,True,False,False,0,0
9c69efe,9389,True,2019-01-24T03:20:04Z,True,,,,,,
7d9b0a4,9389,True,2019-01-24T18:32:18Z,True,,,,,,
a1aee26,9389,True,2019-02-26T13:20:13Z,False,False,True,False,False,0,0
522b471,9389,True,2019-02-26T15:26:20Z,False,False,False,True,False,2,0
5664f0a,9388,True,2019-01-23T16:12:40Z,False,False,True,False,False,0,0
f53a011,9386,True,2019-01-23T14:16:39Z,True,,,,,,
6be3f74,9384,True,2019-01-23T12:03:10Z,False,False,False,False,False,0,0
4aa0ddd,9384,True,2019-01-23T13:08:02Z,False,False,False,False,False,0,0
95d977b,9383,True,2019-01-22T22:32:46Z,True,,,,,,
bbd9dda,9383,True,2019-01-22T22:29:28Z,False,True,False,False,False,0,0
9f58e0a,9382,True,2019-01-22T22:24:09Z,True,,,,,,
918263a,9381,False,2019-01-22T21:02:24Z,True,,,,,,
7e9f61b,9381,False,2019-01-23T16:52:51Z,True,False,False,False,False,0,0
0f6e1b5,9381,False,2019-01-23T18:25:36Z,True,,,,,,
9372654,9381,False,2019-01-24T18:02:22Z,False,False,False,False,False,0,0
5822fd4,9381,False,2019-01-24T18:07:34Z,False,False,False,False,False,0,0
6134129,9381,False,2019-01-24T18:26:10Z,True,False,False,False,False,0,0
33168cc,9381,False,2019-01-29T16:52:51Z,False,False,False,False,False,1,0
9d4a091,9381,False,2019-01-30T19:41:03Z,False,True,False,False,False,0,0
2649ecb,9381,False,2019-01-30T19:42:27Z,True,,,,,,
b585d26,9381,False,2019-01-31T17:00:17Z,False,False,False,False,False,0,1
db8b126,9381,False,2019-02-02T20:20:59Z,True,,,,,,
060052a,9381,False,2019-02-05T16:08:11Z,True,,,,,,
8b6160c,9381,False,2019-02-06T05:17:05Z,True,,,,,,
bd96a3f,9380,False,2019-01-22T16:56:42Z,False,False,False,True,False,5,0
d65e30c,9379,False,2019-06-27T13:11:56Z,True,,,,,,
029d945,9379,False,2019-06-29T18:05:28Z,False,True,False,False,False,0,0
7707c8d,9379,False,2019-01-22T17:56:42Z,True,,,,,,
a0a9700,9379,False,2019-03-28T19:16:00Z,False,False,False,False,True,3,0
5eb47e1,9379,False,2019-04-30T02:59:48Z,True,False,False,False,False,0,0
2006091,9379,False,2019-06-26T18:43:24Z,False,True,False,False,False,0,0
2f1548e,9379,False,2019-06-26T18:57:10Z,True,,,,,,
a9fb1b0,9377,True,2019-01-22T09:40:16Z,True,,,,,,
3dcf2f7,9374,True,2019-01-21T17:40:54Z,False,False,False,True,False,0,0
5531d04,9373,True,2019-01-24T13:11:15Z,True,,,,,,
0931c1e,9373,True,2019-01-21T12:57:27Z,True,,,,,,
39cc932,9372,True,2019-01-22T17:03:18Z,True,,,,,,
aa4f134,9372,True,2019-01-24T10:09:39Z,True,,,,,,
602a446,9372,True,2019-01-21T12:46:31Z,True,,,,,,
e4d6d30,9372,True,2019-01-22T15:04:55Z,True,,,,,,
7be2c02,9372,True,2019-01-22T16:19:36Z,False,False,True,False,False,0,0
25aaa4c,9368,True,2019-01-21T03:22:09Z,True,,,,,,
fccf740,9366,False,2019-01-21T00:15:41Z,False,False,False,True,False,1,8
c5e2f57,9364,True,2019-02-22T18:28:45Z,True,,,,,,
ae912d3,9364,True,2019-01-20T02:20:36Z,False,False,False,True,False,0,0
f653a19,9364,True,2019-01-20T04:14:19Z,True,,,,,,
ba224a9,9364,True,2019-02-04T19:42:21Z,True,,,,,,
dddfb9f,9362,True,2019-01-19T22:41:02Z,True,,,,,,
4baa950,9361,True,2019-01-22T13:09:34Z,True,,,,,,
9883cb0,9361,True,2019-01-19T22:44:22Z,True,,,,,,
88fb1a0,9361,True,2019-01-20T19:07:28Z,True,,,,,,
1e0d302,9357,True,2019-01-19T14:05:14Z,True,,,,,,
2683f14,9356,False,2019-01-18T15:12:53Z,False,False,True,False,False,0,0
2489ef5,9353,True,2019-01-17T19:04:05Z,False,False,False,False,False,0,1
2f3db0b,9341,True,2019-01-18T18:05:36Z,True,,,,,,
eebb0b7,9350,False,2019-01-17T15:18:51Z,False,False,True,False,False,0,0
0aa250a,9350,False,2019-01-17T15:37:41Z,False,False,True,False,False,0,0
f5ecea2,9350,False,2019-01-17T15:40:19Z,False,False,False,True,False,1,6
49aeae4,9350,False,2019-01-17T16:43:47Z,False,False,False,False,False,2,0
65a6327,9350,False,2019-01-17T16:51:59Z,False,False,False,True,False,0,2
b70004e,9350,False,2019-01-17T19:29:04Z,False,False,False,False,False,0,1
ace68d0,9349,True,2019-04-29T15:42:10Z,True,,,,,,
6c42706,9349,True,2019-01-17T11:45:57Z,False,False,False,False,False,0,1
eb2f7bb,9349,True,2019-02-18T12:43:36Z,False,False,False,False,False,1,0
f08f4a4,9349,True,2019-02-19T12:07:52Z,True,,,,,,
1ce7bee,9349,True,2019-04-29T15:36:23Z,False,True,False,False,False,0,0
945f492,9347,True,2019-01-21T09:26:04Z,True,False,False,False,False,0,0
4b8d56e,9347,True,2019-01-17T09:53:19Z,False,False,False,False,False,0,1
9c28f62,9346,True,2019-01-16T22:03:30Z,False,False,True,True,True,13,17
fc17565,9345,True,2019-01-16T22:02:12Z,True,,,,,,
e6a18c6,9343,False,2019-05-28T15:59:15Z,False,False,False,True,False,2,0
67003b2,9343,False,2019-05-29T06:22:26Z,False,False,False,False,False,2,0
30d35d8,9343,False,2019-01-16T16:32:13Z,False,False,False,True,False,2,1
fffbab3,9341,True,2019-01-21T13:51:08Z,True,,,,,,
60113af,9341,True,2019-01-22T09:07:59Z,False,False,False,False,False,0,1
c34a49d,9341,True,2019-01-22T09:25:32Z,False,False,False,True,False,0,0
5cf39fa,9341,True,2019-01-22T10:13:10Z,True,,,,,,
932880e,9341,True,2019-01-24T13:53:56Z,True,,,,,,
a60fd63,9341,True,2019-01-14T10:20:07Z,False,False,False,True,False,1,6
5a7c80d,9341,True,2019-01-14T14:08:37Z,False,False,False,True,False,1,5
319f32c,9341,True,2019-01-15T12:23:08Z,False,False,False,True,False,1,6
cc19ee8,9341,True,2019-01-15T14:39:31Z,False,False,False,False,False,0,0
456012b,9341,True,2019-01-15T14:49:29Z,False,False,False,True,False,1,6
c90c9fc,9341,True,2019-01-15T15:16:58Z,False,False,False,True,False,1,6
56c2de6,9341,True,2019-01-16T15:45:23Z,False,False,False,True,False,1,5
92e73f0,9341,True,2019-01-16T16:29:50Z,False,False,False,True,False,1,3
85a5820,9341,True,2019-01-17T14:40:16Z,False,False,False,True,False,1,5
364d5ce,9341,True,2019-01-17T15:10:38Z,False,False,False,False,False,0,0
966cefc,9341,True,2019-01-17T15:20:10Z,False,False,False,False,False,0,0
9b03b27,9341,True,2019-01-17T15:38:48Z,False,True,False,False,False,0,0
5e8b6e6,9341,True,2019-01-17T15:41:25Z,False,False,False,True,False,0,4
a24040f,9341,True,2019-01-17T17:01:51Z,False,False,False,True,False,0,4
e6d12a1,9341,True,2019-01-17T19:29:36Z,False,False,False,True,False,1,6
298e6c9,9341,True,2019-01-18T14:46:58Z,False,False,False,True,False,1,5
4a0bbc3,9341,True,2019-01-18T17:36:33Z,False,False,False,True,False,0,1
ec627f0,9341,True,2019-01-18T18:05:37Z,False,False,False,True,False,0,1
d2953a0,9341,True,2019-01-18T22:00:13Z,False,False,False,False,False,0,1
7b73b36,9341,True,2019-01-18T22:34:25Z,True,,,,,,
3d63dec,9341,True,2019-01-19T16:19:43Z,True,,,,,,
6d85fb5,9341,True,2019-01-21T09:59:11Z,True,,,,,,
3a83748,9340,True,2019-01-13T15:53:48Z,False,False,False,True,False,0,1
9aad49b,9339,True,2019-01-21T12:42:11Z,True,,,,,,
8e10ef1,9339,True,2019-01-11T12:59:55Z,False,False,False,False,False,0,1
03a5092,9337,True,2019-01-22T14:09:08Z,True,,,,,,
1e0d22e,9337,True,2019-01-10T22:28:15Z,False,True,False,False,False,0,0
9ab395a,9337,True,2019-01-10T22:49:19Z,False,False,False,False,False,0,1
c01017c,9335,True,2019-01-10T14:07:14Z,True,,,,,,
3504b5a,9332,True,2019-01-21T12:41:52Z,True,,,,,,
add4722,9332,True,2019-01-09T16:15:35Z,True,,,,,,
7f2eea3,9332,True,2019-01-11T12:43:54Z,False,False,False,True,False,0,1
f7d362d,9331,True,2019-01-09T16:13:41Z,True,,,,,,
e57cce1,9328,False,2019-01-09T13:50:20Z,True,,,,,,
fcac975,9327,True,2019-01-09T13:17:32Z,True,,,,,,
325f7ff,9326,True,2019-01-10T15:39:50Z,False,False,False,False,False,0,1
44b5f77,9326,True,2019-01-11T10:50:25Z,False,False,False,False,False,0,1
510cf60,9326,True,2019-01-09T13:01:51Z,False,True,False,False,False,0,0
f60f34a,9326,True,2019-01-09T13:07:37Z,False,False,True,False,False,0,0
ef23aa2,9326,True,2019-01-09T13:14:19Z,False,False,True,False,False,0,0
768895b,9326,True,2019-01-09T13:15:33Z,False,False,True,False,False,0,0
772b400,9326,True,2019-01-09T13:57:48Z,False,True,False,False,False,0,0
9bc2c6d,9326,True,2019-01-09T13:58:46Z,False,False,False,False,False,0,0
a7939a9,9326,True,2019-01-09T14:59:24Z,False,False,False,False,False,0,0
7072cb0,9326,True,2019-01-09T16:06:47Z,False,False,False,False,False,0,0
035720a,9326,True,2019-01-09T17:11:38Z,True,False,False,False,False,0,0
80f13dc,9326,True,2019-01-10T09:55:09Z,False,False,True,False,False,0,0
84bcc91,9326,True,2019-01-10T10:08:17Z,False,True,False,False,False,0,0
51e6e5c,9326,True,2019-01-10T10:09:12Z,False,False,True,False,False,0,0
00e8990,9326,True,2019-01-10T13:06:03Z,False,False,True,False,False,0,0
caf14ed,9326,True,2019-01-10T15:24:26Z,False,False,True,False,False,0,0
63c7aa1,9325,True,2019-01-09T12:30:04Z,True,,,,,,
fd98805,9324,False,2019-01-09T12:12:20Z,False,False,False,False,False,1,2
7961761,9322,True,2019-01-08T20:01:40Z,True,,,,,,
db6442c,9322,True,2019-01-08T19:34:20Z,False,False,False,False,False,0,1
abe7795,9318,True,2019-01-08T16:23:53Z,True,,,,,,
6d4b4b8,9318,True,2019-01-08T21:24:43Z,True,,,,,,
f661348,9317,True,2019-01-30T11:49:28Z,True,,,,,,
c68198f,9317,True,2019-01-08T14:57:39Z,False,False,False,False,False,1,0
2797ad9,9317,True,2019-01-09T12:38:21Z,True,,,,,,
8b454fc,9317,True,2019-01-30T10:31:45Z,False,False,False,False,False,1,0
77bcabb,9316,True,2019-01-08T17:28:51Z,True,,,,,,
3c593d7,9316,True,2019-01-08T12:44:18Z,False,False,False,True,False,0,0
18812ca,9315,False,2019-01-07T14:51:10Z,True,,,,,,
735d3fd,9314,True,2019-02-04T19:38:04Z,True,,,,,,
fe7f7fe,9314,True,2019-01-07T21:22:16Z,True,,,,,,
53ec7bb,9314,True,2019-01-07T23:45:56Z,True,,,,,,
ca77c9c,9314,True,2019-01-08T19:38:16Z,True,,,,,,
78cf5c7,9314,True,2019-01-14T18:33:39Z,False,True,False,False,False,0,1
d9a8282,9314,True,2019-01-21T00:40:01Z,True,,,,,,
7fa7095,9311,False,2019-01-06T23:27:59Z,True,,,,,,
383f8b4,9311,False,2019-01-06T18:58:34Z,False,False,False,True,False,0,2
cb79e13,9309,True,2019-01-06T00:31:13Z,True,,,,,,
4afdfd2,9309,True,2019-01-05T19:50:28Z,False,False,False,False,False,0,1
01257e1,9309,True,2019-01-05T20:54:20Z,True,,,,,,
229a876,9308,True,2019-01-05T17:23:45Z,True,,,,,,
cf5d281,9307,True,2019-01-05T07:52:39Z,True,,,,,,
723f443,9306,True,2019-01-10T15:58:05Z,False,False,False,False,False,0,1
43d607a,9306,True,2019-01-04T15:16:11Z,True,,,,,,
bf6fba1,9306,True,2019-01-10T13:01:13Z,False,False,False,False,True,0,0
302e423,9305,True,2019-01-04T15:15:56Z,True,,,,,,
246012c,9304,True,2019-01-04T08:12:03Z,True,,,,,,
55b8347,9304,True,2019-01-08T13:05:37Z,True,,,,,,
813e566,9304,True,2019-01-07T12:06:21Z,False,False,False,False,True,0,0
64de0e9,9302,False,2019-01-03T15:35:12Z,False,False,False,True,False,3,12
a8a26c8,9297,True,2019-02-19T14:06:00Z,True,,,,,,
5ce3d5a,9297,True,2019-01-02T11:47:03Z,True,,,,,,
8af76de,9297,True,2019-01-06T23:45:34Z,True,,,,,,
2c524b5,9297,True,2019-02-18T18:33:40Z,False,False,False,True,False,1,0
500ddcc,9297,True,2019-02-18T22:52:12Z,False,False,True,True,False,1,0
97d75ba,9297,True,2019-02-19T14:07:45Z,False,True,False,False,False,0,0
932688f,9293,False,2019-01-01T08:33:47Z,False,False,False,True,False,2,4
9d0c0a9,9292,True,2018-12-30T21:10:22Z,True,,,,,,
5ff1fc8,9291,True,2018-12-30T16:23:04Z,True,,,,,,
e3578ca,9290,False,2019-08-19T17:19:54Z,False,False,True,False,False,0,0
48d4aa2,9290,False,2018-12-28T13:16:44Z,False,False,False,False,False,0,3
7594500,9290,False,2019-02-05T17:07:06Z,False,False,True,False,False,0,0
d746139,9290,False,2019-02-12T19:53:42Z,False,False,True,False,False,0,0
3ed61d8,9290,False,2019-02-23T15:58:59Z,False,False,True,False,False,0,0
865cd93,9290,False,2019-02-24T20:49:51Z,False,False,True,False,False,0,0
81a391a,9290,False,2019-03-17T17:43:24Z,False,False,False,False,True,2,3
8c616f4,9290,False,2019-06-10T20:14:42Z,False,True,False,False,False,0,0
71b7c63,9290,False,2019-06-10T20:27:54Z,False,False,False,False,False,1,0
ab88386,9290,False,2019-06-21T23:36:29Z,False,False,False,False,False,1,0
71110a2,9288,True,2019-05-25T13:36:59Z,True,,,,,,
acd5487,9288,True,2018-12-27T03:41:39Z,True,,,,,,
9c10e99,9288,True,2019-05-10T22:27:48Z,False,True,False,False,False,0,0
2969c93,9288,True,2019-05-10T22:39:15Z,False,False,False,False,False,1,0
6b13fa2,9288,True,2019-05-12T15:05:04Z,True,,,,,,
9df0de8,9288,True,2019-05-13T22:22:24Z,True,False,False,False,False,0,0
3ecf829,9288,True,2019-05-13T22:24:58Z,False,False,True,False,False,0,0
e6a23b3,9288,True,2019-05-14T09:07:18Z,True,,,,,,
dbec17a,9288,True,2019-05-23T15:29:47Z,True,,,,,,
200bebc,9288,True,2019-05-24T17:08:07Z,False,True,False,False,False,0,0
2601cd1,9288,True,2019-05-24T17:30:05Z,False,False,False,False,True,0,0
